"Year","Month","Return","CPI_Rate","CPI_adjReturn","CPIC_Rate","CPIC_adjReturn","PPI_Rate","PPI_adjReturn"
1951,7,0.068702,0,0.068702,NA,NA,0.166666666666667,-0.0839697142857143
1951,8,0.039286,0,0.0392859999999999,NA,NA,0.142857142857143,-0.09062475
1951,9,-0.000859,0.00772200772200783,-0.00851525287356347,NA,NA,0.125,-0.111874666666667
1951,10,-0.013758,0.00383141762452099,-0.017522282442748,NA,NA,0.111111111111111,-0.1123822
1951,11,-0.002616,0.00763358778625951,-0.0101719393939392,NA,NA,0.1,-0.0932872727272728
1951,12,0.038899,0.00378787878787884,0.0349786264150942,NA,NA,0.0909090909090909,-0.0476759166666666
1952,1,0.015566,0,0.015566,NA,NA,-0.916666666666667,11.186792
1952,2,-0.036454,-0.00754716981132073,-0.0291266539923954,NA,NA,1,-0.518227
1952,3,0.047721,0,0.0477209999999999,NA,NA,0.5,-0.301519333333333
1952,4,-0.043086,0.00380228136882121,-0.0467106742424241,NA,NA,0.333333333333333,-0.2823145
1952,5,0.023156,0,0.023156,NA,NA,0.25,-0.1814752
1952,6,0.046102,0.00378787878787884,0.0421544452830189,NA,NA,0.2,-0.128248333333333
1952,7,0.017628,0.00754716981132073,0.0100053183520599,NA,NA,0.166666666666667,-0.127747428571429
1952,8,-0.014567,0,-0.014567,NA,NA,0.142857142857143,-0.137746125
1952,9,-0.019577,0,-0.019577,NA,NA,0.125,-0.128512888888889
1952,10,-0.000815,0,-0.00081500000000001,NA,NA,0.111111111111111,-0.1007335
1952,11,0.046493,0,0.0464929999999999,NA,NA,0.1,-0.0486427272727274
1952,12,0.035464,0,0.0354639999999999,NA,NA,0.0909090909090909,-0.0508246666666666
1953,1,-0.007151,-0.00374531835205985,-0.00341848496240615,NA,NA,-0.916666666666667,10.914188
1953,2,-0.018196,-0.00375939849624065,-0.014491079245283,NA,NA,1,-0.509098
1953,3,-0.023552,0.00377358490566043,-0.0272228571428571,NA,NA,0.5,-0.349034666666667
1953,4,-0.026493,0,-0.026493,NA,NA,0.333333333333333,-0.26986975
1953,5,-0.003249,0.00375939849624052,-0.00698214981273393,NA,NA,0.25,-0.2025992
1953,6,-0.0163,0.00374531835205998,-0.0199705223880597,NA,NA,0.2,-0.18025
1953,7,0.025269,0,0.025269,NA,NA,0.166666666666667,-0.121198
1953,8,-0.057778,0.00373134328358201,-0.0612806840148697,NA,NA,0.142857142857143,-0.17555575
1953,9,0.001286,0,0.0012859999999999,NA,NA,0.125,-0.109968
1953,10,0.050964,0.00371747211895916,0.0470715407407407,NA,NA,0.111111111111111,-0.0541324000000001
1953,11,0.008965,-0.00370370370370376,0.0127157992565055,NA,NA,0.1,-0.0827590909090911
1953,12,0.002019,0,0.00201899999999999,NA,NA,0.0909090909090909,-0.0814825833333332
1954,1,0.051189,0,0.0511889999999999,NA,NA,-0.916666666666667,11.614268
1954,2,0.002684,0,0.00268399999999991,NA,NA,1,-0.498658
1954,3,0.03021,0,0.0302100000000001,NA,NA,0.5,-0.313193333333333
1954,4,0.048998,-0.00371747211895903,0.0529121716417911,NA,NA,0.333333333333333,-0.2132515
1954,5,0.032909,0.00373134328358201,0.0290691895910784,NA,NA,0.25,-0.1736728
1954,6,0.000685,0,0.000685000000000047,NA,NA,0.2,-0.166095833333333
1954,7,0.057172,0,0.057172,NA,NA,0.166666666666667,-0.0938525714285715
1954,8,-0.034003,0,-0.034003,NA,NA,0.142857142857143,-0.154752625
1954,9,0.083138,-0.00371747211895903,0.0871795597014924,NA,NA,0.125,-0.0372106666666667
1954,10,-0.019499,0,-0.019499,NA,NA,0.111111111111111,-0.1175491
1954,11,0.080808,0,0.080808,NA,NA,0.1,-0.0174472727272729
1954,12,0.050818,-0.00373134328358214,0.054753647940075,NA,NA,0.0909090909090909,-0.0367501666666665
1955,1,0.018066,0,0.0180659999999999,NA,NA,-0.916666666666667,11.216792
1955,2,0.003549,0,0.00354900000000002,NA,NA,1,-0.4982255
1955,3,-0.004897,0,-0.00489700000000004,NA,NA,0.5,-0.336598
1955,4,0.037726,0,0.0377259999999999,NA,NA,0.333333333333333,-0.2217055
1955,5,-0.001317,0,-0.00131700000000001,NA,NA,0.25,-0.2010536
1955,6,0.0823,0,0.0823,NA,NA,0.2,-0.0980833333333333
1955,7,0.060687,0.00374531835205998,0.0567292126865671,NA,NA,0.166666666666667,-0.0908397142857144
1955,8,-0.007813,0,-0.00781299999999996,NA,NA,0.142857142857143,-0.131836375
1955,9,0.011348,0.00373134328358201,0.00758834200743497,NA,NA,0.125,-0.101024
1955,10,-0.030456,0,-0.030456,NA,NA,0.111111111111111,-0.1274104
1955,11,0.07487,0,0.07487,NA,NA,0.1,-0.0228454545454546
1955,12,-0.000659,-0.00371747211895903,0.00306988432835809,NA,NA,0.0909090909090909,-0.0839374166666665
1956,1,-0.0365,0,-0.0365,NA,NA,-0.916666666666667,10.562
1956,2,0.034687,0,0.0346869999999999,NA,NA,1,-0.4826565
1956,3,0.069255,0,0.0692550000000001,NA,NA,0.5,-0.287163333333333
1956,4,-0.002063,0.00373134328358201,-0.00577280297397753,NA,NA,0.333333333333333,-0.25154725
1956,5,-0.06573,0.00371747211895916,-0.0691902592592594,NA,NA,0.25,-0.252584
1956,6,0.039159,0.00740740740740738,0.0315181250000001,NA,NA,0.2,-0.134034166666667
1956,7,0.051522,0.00735294117647056,0.0438466569343066,NA,NA,0.166666666666667,-0.0986954285714285
1956,8,-0.038064,-0.00364963503649627,-0.0345404249084249,NA,NA,0.142857142857143,-0.158306
1956,9,-0.045464,0.00366300366300358,-0.048947708029197,NA,NA,0.125,-0.151523555555556
1956,10,0.005072,0.0036496350364964,0.00141719272727259,NA,NA,0.111111111111111,-0.0954352000000001
1956,11,-0.01097,0,-0.01097,NA,NA,0.1,-0.100881818181818
1956,12,0.035271,0.00363636363636369,0.0315200181159421,NA,NA,0.0909090909090909,-0.0510015833333333
1957,1,-0.041783,0,-0.041783,NA,NA,-0.916666666666667,10.498604
1957,2,-0.032648,0.00362318840579702,-0.0361402454873646,0,-0.032648,1,-0.516324
1957,3,0.019649,0.00361010830324915,0.0159811978417266,0.0070175438596491,0.0125434320557491,0.5,-0.320234
1957,4,0.036953,0.0035971223021582,0.0332363225806451,0.00348432055749134,0.03335246875,0.333333333333333,-0.22228525
1957,5,0.036948,0.00358422939068105,0.0332446142857141,0,0.036948,0.25,-0.1704416
1957,6,-0.001265,0.00357142857142862,-0.00481921708185051,0.00347222222222215,-0.00472083044982685,0.2,-0.167720833333333
1957,7,0.0114,0.0071174377224199,0.004252296819788,0,0.0114000000000001,0.166666666666667,-0.133085714285714
1957,8,-0.056147,0,-0.0561469999999999,0.0034602076124568,-0.0594016655172414,0.142857142857143,-0.174128625
1957,9,-0.06192,0,-0.06192,0.00344827586206901,-0.0651436426116839,0.125,-0.166151111111111
1957,10,-0.03206,0,-0.03206,0.00343642611683841,-0.0353748630136986,0.111111111111111,-0.128854
1957,11,0.016074,0.00353356890459356,0.0124962746478872,0.00684931506849313,0.00916193197278892,0.1,-0.0762963636363638
1957,12,-0.041467,0,-0.041467,0,-0.041467,0.0909090909090909,-0.12134475
1958,1,0.042761,0.00704225352112686,0.0354689650349651,0,0.042761,-0.916666666666667,11.513132
1958,2,-0.020624,0,-0.020624,0,-0.020624,1,-0.510312
1958,3,0.030852,0.00699300699300697,0.0236933055555557,0.00340136054421774,0.0273575864406779,0.5,-0.312765333333333
1958,4,0.031829,0.00347222222222215,0.0282586574394466,0,0.0318290000000001,0.333333333333333,-0.22612825
1958,5,0.014963,0,0.0149630000000001,0,0.0149630000000001,0.25,-0.1880296
1958,6,0.026083,0,0.0260830000000001,0,0.0260830000000001,0.2,-0.144930833333333
1958,7,0.043103,0.0034602076124568,0.0395060931034481,0.00338983050847462,0.0395790033783783,0.166666666666667,-0.105911714285714
1958,8,0.011867,-0.00344827586206901,0.0153682698961939,0,0.0118670000000001,0.142857142857143,-0.114616375
1958,9,0.048377,0,0.0483769999999999,0,0.0483769999999999,0.125,-0.0681093333333335
1958,10,0.02537,0,0.0253699999999999,0.00337837837837831,0.0219175757575758,0.111111111111111,-0.0771670000000001
1958,11,0.022404,0.0034602076124568,0.0188784689655173,0.00673400673400671,0.0155651772575252,0.1,-0.0705418181818182
1958,12,0.05202,-0.00344827586206901,0.0556602076124566,0,0.05202,0.0909090909090909,-0.0356483333333333
1959,1,0.003804,0.0034602076124568,0.000342606896551523,0,0.00380399999999992,-0.916666666666667,11.045648
1959,2,-0.00018,-0.00344827586206901,0.00327958477508661,0,-0.000179999999999958,1,-0.50009
1959,3,0.000541,0,0.000540999999999903,0.00334448160535122,-0.00279413666666672,0.5,-0.332972666666667
1959,4,0.038781,0.0034602076124568,0.0351989965517241,0,0.038781,0.333333333333333,-0.22091425
1959,5,0.018927,0,0.0189269999999999,0.00333333333333338,0.0155418604651161,0.25,-0.1848584
1959,6,-0.003579,0.00344827586206901,-0.00700312714776641,0,-0.003579,0.2,-0.169649166666667
1959,7,0.03489,0.00343642611683841,0.0313458561643836,0.00332225913621255,0.03146321192053,0.166666666666667,-0.112951428571429
1959,8,-0.015039,0,-0.015039,0,-0.015039,0.142857142857143,-0.138159125
1959,9,-0.045638,0.00342465753424662,-0.0488952081911264,0.00331125827814574,-0.0487877095709571,0.125,-0.151678222222222
1959,10,0.011252,0.00341296928327638,0.00781236734693902,0.00660066006600658,0.00462083934426216,0.111111111111111,-0.0898732
1959,11,0.013213,0,0.0132129999999999,0,0.0132129999999999,0.1,-0.0788972727272729
1959,12,0.027625,0,0.027625,0,0.027625,0.0909090909090909,-0.0580104166666666
1960,1,-0.071464,-0.00340136054421761,-0.0682949351535836,0,-0.071464,-0.916666666666667,10.142432
1960,2,0.009171,0.00341296928327638,0.00573844557823144,0.00327868852459021,0.00587305555555573,1,-0.4954145
1960,3,-0.013899,0,-0.013899,0,-0.013899,0.5,-0.342599333333333
1960,4,-0.017528,0.00340136054421774,-0.0208584135593222,0,-0.017528,0.333333333333333,-0.263146
1960,5,0.026853,0,0.026853,0,0.026853,0.25,-0.1785176
1960,6,0.019524,0.00338983050847462,0.0160796621621624,0,0.0195240000000001,0.2,-0.150396666666667
1960,7,-0.024772,0,-0.024772,0,-0.024772,0.166666666666667,-0.164090285714286
1960,8,0.026121,0,0.0261210000000001,0,0.0261210000000001,0.142857142857143,-0.102144125
1960,9,-0.060393,0,-0.060393,0,-0.060393,0.125,-0.164793777777778
1960,10,-0.002429,0.00675675675675673,-0.00912410738255043,0.00653594771241828,-0.00890673376623374,0.111111111111111,-0.1021861
1960,11,0.04027,0,0.04027,0,0.04027,0.1,-0.0543
1960,12,0.046273,0,0.046273,0,0.046273,0.0909090909090909,-0.0409164166666666
1961,1,0.063156,0,0.063156,0,0.063156,-0.916666666666667,11.757872
1961,2,0.02687,0,0.0268699999999999,0,0.0268699999999999,1,-0.486565
1961,3,0.025536,0,0.025536,0,0.025536,0.5,-0.316309333333333
1961,4,0.003843,0,0.00384300000000004,0.00324675324675318,0.000594317152103674,0.333333333333333,-0.24711775
1961,5,0.019139,0,0.019139,0,0.019139,0.25,-0.1846888
1961,6,-0.028846,0,-0.028846,0,-0.028846,0.2,-0.190705
1961,7,0.032797,0.00671140939597313,0.0259116866666667,0.0032362459546926,0.0294653967741934,0.166666666666667,-0.114745428571429
1961,8,0.019623,-0.00333333333333338,0.0230331103678929,0,0.0196229999999999,0.142857142857143,-0.107829875
1961,9,-0.019686,0.00334448160535122,-0.0229537133333333,0.00322580645161295,-0.0228381350482314,0.125,-0.128609777777778
1961,10,0.028323,0,0.0283230000000001,0.00321543408360122,0.0250270929487182,0.111111111111111,-0.0745093
1961,11,0.039347,0,0.039347,0,0.039347,0.1,-0.055139090909091
1961,12,0.003225,0,0.00322500000000003,0,0.00322500000000003,0.0909090909090909,-0.0803770833333333
1962,1,-0.037876,0,-0.037876,0,-0.037876,-0.916666666666667,10.545488
1962,2,0.01627,0.00333333333333338,0.0128936877076411,0,0.01627,1,-0.491865
1962,3,-0.00586,0,-0.00585999999999998,0.00320512820512825,-0.00903616613418523,0.5,-0.33724
1962,4,-0.06197,0.00332225913621255,-0.0650760596026488,0,-0.06197,0.333333333333333,-0.2964775
1962,5,-0.08599,0,-0.08599,0.00319488817891367,-0.0889008598726114,0.25,-0.268792
1962,6,-0.081838,0,-0.081838,0,-0.081838,0.2,-0.234865
1962,7,0.063562,0.00331125827814574,0.0600518943894388,0,0.0635619999999999,0.166666666666667,-0.0883754285714288
1962,8,0.015284,0,0.0152840000000001,0,0.0152840000000001,0.142857142857143,-0.1116265
1962,9,-0.048207,0.00330033003300323,-0.0513378980263157,0.00318471337579622,-0.0512285650793651,0.125,-0.153961777777778
1962,10,0.004443,0,0.00444299999999997,0.00317460317460322,0.0012643829113923,0.111111111111111,-0.0960013000000001
1962,11,0.101557,0,0.101557,0,0.101557,0.1,0.00141545454545433
1962,12,0.013492,0,0.0134920000000001,0,0.0134920000000001,0.0909090909090909,-0.0709656666666666
1963,1,0.049128,0,0.0491280000000001,-0.00316455696202536,0.0524585650793652,-0.916666666666667,11.589536
1963,2,-0.028852,0,-0.028852,0,-0.028852,1,-0.514426
1963,3,0.035464,0.00328947368421057,0.0320690360655735,0.00317460317460322,0.0321872151898734,0.5,-0.309690666666667
1963,4,0.04852,0,0.0485199999999999,0.00316455696202525,0.0452123659305992,0.333333333333333,-0.21361
1963,5,0.014327,0,0.014327,0,0.014327,0.25,-0.1885384
1963,6,-0.020198,0.00327868852459021,-0.0233999673202614,0.00315457413249216,-0.0232791383647799,0.2,-0.183498333333333
1963,7,-0.00346,0.00326797385620908,-0.00670605863192186,0,-0.00346000000000002,0.166666666666667,-0.145822857142857
1963,8,0.048749,0,0.0487489999999999,0.00314465408805025,0.0454613855799373,0.142857142857143,-0.0823446250000001
1963,9,-0.011034,0,-0.011034,0,-0.011034,0.125,-0.120919111111111
1963,10,0.032218,0.00325732899022806,0.0288666428571429,0.00313479623824456,0.0289923187499999,0.111111111111111,-0.0710038
1963,11,-0.010539,0,-0.010539,0.00312500000000004,-0.0136214330218069,0.1,-0.10049
1963,12,0.024444,0.00324675324675318,0.0211286472491907,0,0.0244439999999999,0.0909090909090909,-0.0609263333333333
1964,1,0.026926,0,0.026926,0,0.026926,-0.916666666666667,11.323112
1964,2,0.009865,0,0.00986500000000001,0,0.00986500000000001,1,-0.4950675
1964,3,0.015167,0,0.0151669999999999,0.00311526479750783,0.012014307453416,0.5,-0.323222
1964,4,0.006077,0,0.00607700000000011,0,0.00607700000000011,0.333333333333333,-0.24544225
1964,5,0.011452,0,0.011452,0,0.011452,0.25,-0.1908384
1964,6,0.016424,0.0032362459546926,0.0131452129032257,0.00310559006211162,0.0132771764705886,0.2,-0.15298
1964,7,0.01824,0.00322580645161295,0.0149659163987139,0,0.01824,0.166666666666667,-0.127222857142857
1964,8,-0.01623,-0.00321543408360133,-0.0130565483870967,-0.00309597523219797,-0.0131748136645964,0.142857142857143,-0.13920125
1964,9,0.028718,0.00322580645161295,0.0254102250803858,0.00310559006211162,0.025533114551084,0.125,-0.085584
1964,10,0.008078,0,0.00807800000000003,0.00309597523219819,0.00496664814814807,0.111111111111111,-0.0927298
1964,11,-0.005185,0.00321543408360122,-0.00837350961538463,0.00308641975308646,-0.00824596923076926,0.1,-0.0956227272727274
1964,12,0.003909,0,0.00390899999999994,0,0.00390899999999994,0.0909090909090909,-0.0797500833333333
1965,1,0.033156,0,0.033156,0.00307692307692312,0.0299868098159508,-0.916666666666667,11.397872
1965,2,-0.001485,0,-0.00148499999999996,0,-0.00148499999999996,1,-0.5007425
1965,3,-0.014526,0.00320512820512825,-0.0176744792332268,0,-0.014526,0.5,-0.343017333333333
1965,4,0.034239,0.00319488817891367,0.03094524522293,0.00306748466257673,0.0310761896024465,0.333333333333333,-0.22432075
1965,5,-0.007743,0,-0.00774300000000006,0,-0.00774300000000006,0.25,-0.2061944
1965,6,-0.048632,0.00636942675159245,-0.0546533164556962,0,-0.048632,0.2,-0.207193333333333
1965,7,0.013433,0,0.013433,0,0.013433,0.166666666666667,-0.131343142857143
1965,8,0.022522,0,0.0225219999999999,0,0.0225219999999999,0.142857142857143,-0.10529325
1965,9,0.032006,0,0.032006,0.00305810397553499,0.0288596402439025,0.125,-0.0826613333333334
1965,10,0.027345,0.00316455696202525,0.0241041640378548,0.00304878048780492,0.0242223708206686,0.111111111111111,-0.0753895000000001
1965,11,-0.008764,0,-0.00876399999999999,0,-0.00876399999999999,0.1,-0.0988763636363637
1965,12,0.008951,0.00315457413249216,0.00577819811320746,0.00303951367781159,0.00589357272727264,0.0909090909090909,-0.07512825
1966,1,0.004869,0,0.00486900000000001,-0.00303030303030307,0.00792331306990879,-0.916666666666667,11.058428
1966,2,-0.017873,0.00628930817610061,-0.02401129375,0.00303951367781159,-0.0208491424242425,1,-0.5089365
1966,3,-0.021815,0.00312500000000004,-0.0248623052959502,0.00303030303030307,-0.0247702416918431,0.5,-0.347876666666667
1966,4,0.020509,0.00623052959501544,0.0141900588235297,0.00604229607250742,0.014379816816817,0.333333333333333,-0.23461825
1966,5,-0.05414,0,-0.05414,0.00300300300300305,-0.0569719161676647,0.25,-0.243312
1966,6,-0.016138,0.00309597523219819,-0.0191746111111112,0.00299401197604795,-0.0190749014925373,0.2,-0.180115
1966,7,-0.013453,0.00308641975308646,-0.0164885292307693,0.00298507462686571,-0.0163891517857144,0.166666666666667,-0.154388285714286
1966,8,-0.077751,0.00615384615384624,-0.0833916666666668,0.00297619047619052,-0.080487643916914,0.142857142857143,-0.193032125
1966,9,-0.007004,0,-0.00700400000000001,0.00296735905044493,-0.00994185798816549,0.125,-0.117336888888889
1966,10,0.047544,0.00611620795107021,0.0411759513677814,0.00591715976331369,0.0413819764705883,0.111111111111111,-0.0572104
1966,11,0.003117,0,0.00311700000000004,0.00294117647058828,0.000175307917888556,0.1,-0.0880754545454546
1966,12,-0.001492,0,-0.00149200000000005,0,-0.00149200000000005,0.0909090909090909,-0.084701
1967,1,0.078178,0,0.0781780000000001,0,0.0781780000000001,-0.916666666666667,11.938136
1967,2,0.001963,0,0.00196299999999994,0.00293255131964814,-0.000966716374269039,1,-0.4990185
1967,3,0.03941,0.00303951367781159,0.0362602727272725,0.00292397660818697,0.0363796501457727,0.5,-0.30706
1967,4,0.042239,0.00303030303030307,0.0390902416918426,0.00291545189504377,0.0392092354651161,0.333333333333333,-0.21832075
1967,5,-0.052441,0.00302114803625382,-0.055295093373494,0.00290697674418609,-0.0551875478260869,0.25,-0.2419528
1967,6,0.017512,0.00301204819277091,0.0144564084084087,0.00289855072463772,0.0145712138728322,0.2,-0.152073333333333
1967,7,0.045344,0.00300300300300305,0.0422142275449102,0.00289017341040467,0.0423314812680113,0.166666666666667,-0.103990857142857
1967,8,-0.011715,0.00299401197604795,-0.0146651044776119,0.00288184438040329,-0.0145548994252872,0.142857142857143,-0.135250625
1967,9,0.032785,0.00298507462686571,0.0297112351190476,0.00574712643678169,0.0268833714285714,0.125,-0.0819688888888889
1967,10,-0.029056,0.00297619047619052,-0.0319371394658753,0.0057142857142858,-0.0345727272727273,0.111111111111111,-0.1261504
1967,11,0.001065,0.00296735905044493,-0.00189673076923047,0.00284090909090893,-0.00177087818696864,0.1,-0.0899409090909091
1967,12,0.026277,0.00295857988165685,0.0232496342182891,0.00283286118980174,0.0233779124293787,0.0909090909090909,-0.0592460833333331
1968,1,-0.043848,0.00589970501474935,-0.0494559296187684,0.00282485875706219,-0.0465413859154931,-0.916666666666667,10.473824
1968,2,-0.031223,0.00293255131964814,-0.0340556812865497,0.00281690140845074,-0.0339442837078652,1,-0.5156115
1968,3,0.0094,0.00292397660818697,0.00645714285714316,0.00561797752808977,0.00376089385474887,0.5,-0.327066666666667
1968,4,0.081929,0.00291545189504377,0.0787838575581394,0.00279329608938551,0.078915270194986,0.333333333333333,-0.18855325
1968,5,0.011169,0.00290697674418609,0.0082380753623188,0.0027855153203343,0.00836019722222225,0.25,-0.1910648
1968,6,0.00912,0.00579710144927544,0.00330374639769437,0.00555555555555563,0.00354475138121546,0.2,-0.159066666666667
1968,7,-0.018478,0.00576368876080679,-0.0241027679083093,0.00552486187845292,-0.0238709780219779,0.166666666666667,-0.158695428571429
1968,8,0.011459,0.00286532951289402,0.00856911714285724,0.00274725274725279,0.00868787945205485,0.142857142857143,-0.114973375
1968,9,0.038539,0.0028571428571429,0.0355801994301994,0.0054794520547946,0.0328793869209811,0.125,-0.0768542222222222
1968,10,0.007208,0.00569800569800558,0.00150143909348466,0.00544959128065383,0.00174887804878066,0.111111111111111,-0.0935128
1968,11,0.047964,0.00283286118980174,0.0450036497175141,0.00542005420054208,0.0423145983827491,0.1,-0.0473054545454548
1968,12,-0.041617,0.00282485875706219,-0.0443166704225354,0.00269541778975745,-0.0441932983870967,0.0909090909090909,-0.12148225
1969,1,-0.008184,0.00281690140845074,-0.0109699999999999,0.0026881720430106,-0.0108430241286861,-0.916666666666667,10.901792
1969,2,-0.047374,0.00561797752808977,-0.0526959329608938,0.00536193029490624,-0.052454672,1,-0.523687
1969,3,0.034444,0.00837988826815654,0.0258475124653739,0.00799999999999992,0.0262341269841269,0.5,-0.310370666666667
1969,4,0.021476,0.00554016620498603,0.0158480330578514,0.00793650793650805,0.0134328818897635,0.333333333333333,-0.233893
1969,5,-0.002218,0.00275482093663916,-0.00495915934065949,0.00262467191601054,-0.00482999476439805,0.25,-0.2017744
1969,6,-0.055577,0.00549450549450557,-0.060737781420765,0.00261780104712027,-0.0580428563968667,0.2,-0.212980833333333
1969,7,-0.060178,0.00546448087431682,-0.0652857282608693,0.00522193211488258,-0.0650601922077921,0.166666666666667,-0.194438285714286
1969,8,0.040074,0.00543478260869573,0.0344519783783781,0.00259740259740263,0.0373795077720205,0.142857142857143,-0.08993525
1969,9,-0.025024,0.00270270270270274,-0.0276519676549866,0.00777202072538853,-0.0325430951156813,0.125,-0.133354666666667
1969,10,0.044244,0.00539083557951471,0.038644836461126,0.00514138817480727,0.0389025984654729,0.111111111111111,-0.0601804000000001
1969,11,-0.035274,0.00536193029490624,-0.0404192053333333,0.00511508951406639,-0.0401835470737912,0.1,-0.122976363636364
1969,12,-0.018655,0.00533333333333341,-0.0238610742705571,0.0050890585241731,-0.0236238354430381,0.0909090909090909,-0.10043375
1970,1,-0.076472,0.00265251989389905,-0.0789151957671957,0.00253164556962029,-0.0788041414141414,-0.916666666666667,10.082336
1970,2,0.052693,0.00529100529100537,0.0471525105263157,0.00505050505050494,0.0474030854271359,1,-0.4736535
1970,3,0.001453,0.00526315789473692,-0.00379020942408381,0.00753768844221116,-0.00603916708229446,0.5,-0.332364666666667
1970,4,-0.090483,0.00785340314136118,-0.0975701454545452,0.00498753117206972,-0.0949967320099254,0.333333333333333,-0.31786225
1970,5,-0.060967,0.00259740259740263,-0.0633997279792747,0.00496277915632761,-0.0656042,0.25,-0.2487736
1970,6,-0.050033,0.00518134715025896,-0.0549297371134019,0.00740740740740734,-0.0570180514705881,0.2,-0.208360833333333
1970,7,0.073295,0.00515463917525781,0.0677909230769229,0.0024509803921569,0.0706708068459656,0.166666666666667,-0.0800328571428573
1970,8,0.044459,0,0.044459,0.00244498777506116,0.0419115390243903,0.142857142857143,-0.0860983749999999
1970,9,0.032998,0.0051282051282052,0.0277276020408164,0.00731707317073164,0.0254943825665861,0.125,-0.0817795555555555
1970,10,-0.0114,0.00510204081632642,-0.0164182741116751,0.00726392251815991,-0.018529326923077,0.111111111111111,-0.11026
1970,11,0.047447,0.00507614213197977,0.0421568636363636,0.00721153846153839,0.0399473794749405,0.1,-0.0477754545454546
1970,12,0.056766,0.00505050505050494,0.0514556180904524,0.00477326968973754,0.0517457339667458,0.0909090909090909,-0.0312978333333331
1971,1,0.040477,0,0.0404770000000001,0,0.0404770000000001,-0.916666666666667,11.485724
1971,2,0.009074,0.00251256281407039,0.0065449924812031,0,0.00907400000000003,1,-0.495463
1971,3,0.036796,0.00250626566416044,0.0342040100000001,0.00237529691211405,0.0343391374407582,0.5,-0.308802666666667
1971,4,0.036288,0.00250000000000004,0.0337037406483791,0.00236966824644536,0.0338381465721043,0.333333333333333,-0.222784
1971,5,-0.041558,0.00498753117206972,-0.0463145359801488,0.00709219858156038,-0.0483075915492959,0.25,-0.2332464
1971,6,0.000703,0.00744416873449142,-0.0066913571428574,0.00469483568075107,-0.00397318224299059,0.2,-0.166080833333333
1971,7,-0.041324,0.00246305418719215,-0.0436794692874694,0.00233644859813087,-0.0435586759906762,0.166666666666667,-0.178277714285714
1971,8,0.036095,0.00245700245700232,0.0335555514705883,0,0.036095,0.142857142857143,-0.093416875
1971,9,-0.006968,0,-0.00696799999999997,0.00466200466200473,-0.0115760371229698,0.125,-0.117304888888889
1971,10,-0.041794,0.0024509803921569,-0.0441368019559902,0.00232018561484922,-0.0440120694444444,0.111111111111111,-0.1376146
1971,11,-0.002547,0,-0.00254699999999997,0.00231481481481468,-0.00485058660508064,0.1,-0.0932245454545455
1971,12,0.086179,0.00488997555012232,0.0808934574209244,0.00230946882217093,0.0836762834101381,0.0909090909090909,-0.00433591666666655
1972,1,0.018121,0,0.0181210000000001,0,0.0181210000000001,-0.916666666666667,11.217452
1972,2,0.025303,0.0048661800486617,0.0203378523002422,0.00230414746543782,0.0229459816091955,1,-0.4873485
1972,3,0.005912,0.0024213075060533,0.00348226086956505,0.00229885057471268,0.00360486238532109,0.5,-0.329392
1972,4,0.004384,0.0024154589371981,0.00196379759036147,0.00229357798165141,0.00208563844393583,0.333333333333333,-0.246712
1972,5,0.017275,0.0024096385542169,0.014829627403846,0.0045766590389015,0.0126404897494306,0.25,-0.18618
1972,6,-0.021821,0.00240384615384619,-0.024166752997602,0.00227790432801826,-0.0240441340909092,0.2,-0.184850833333333
1972,7,0.002333,0.00479616306954426,-0.00245140572792368,0.00227272727272731,6.01360544216778e-05,0.166666666666667,-0.140857428571429
1972,8,0.034454,0.00238663484486877,0.0319910142857143,0.00453514739229015,0.0297837787810384,0.142857142857143,-0.0948527499999999
1972,9,-0.004861,0.00238095238095241,-0.00722475059382421,0,-0.004861,0.125,-0.115432
1972,10,0.009317,0.00475059382422793,0.00454481560283715,0.00451467268623031,0.00478074382022453,0.111111111111111,-0.0916147
1972,11,0.045617,0.00236406619385346,0.0431509221698112,0.00224719101123599,0.043272567264574,0.1,-0.0494390909090909
1972,12,0.011828,0.00235849056603777,0.00944722823529398,0.00224215246636774,0.0095644026845636,0.0909090909090909,-0.072491
1973,1,-0.017111,0.00235294117647062,-0.019418251173709,-0.00223713646532442,-0.0149072130044843,-0.916666666666667,10.794668
1973,2,-0.03749,0.00704225352112669,-0.0442208391608392,0.00224215246636774,-0.0396432662192395,1,-0.518745
1973,3,-0.001433,0.00932400932400929,-0.0106576374133949,0.00447427293064867,-0.00588095991091298,0.5,-0.334288666666667
1973,4,-0.0408,0.0069284064665128,-0.0474,0.00445434298440986,-0.0450536585365855,0.333333333333333,-0.2806
1973,5,-0.018884,0.00688073394495406,-0.0255886651480638,0.00443458980044336,-0.0232156379690949,0.25,-0.2151072
1973,6,-0.006575,0.00683371298405477,-0.0133177036199096,0.00220750551876383,-0.00876316079295159,0.2,-0.172145833333333
1973,7,0.037982,0.0022624434389139,0.0356389255079008,0.0022026431718062,0.0357007208791207,0.166666666666667,-0.110301142857143
1973,8,-0.036685,0.0180586907449211,-0.0537726274944569,0.00439560439560446,-0.0409008205689277,0.142857142857143,-0.157099375
1973,9,0.040096,0.00221729490022176,0.0377949026548672,0.00656455142231941,0.0333127652173912,0.125,-0.0754702222222223
1973,10,-0.001291,0.00884955752212386,-0.010051605263158,0.00869565217391301,-0.00990056034482756,0.111111111111111,-0.1011619
